project,num_covered_instruction,num_uncovered_instruction,num_total_instruction,C0coverage
bitcoinj/bitcoinj,N/A,N/A,N/A,94
bitcoinj/bitcoinj,0,N/A,N/A,0
bitcoinj/bitcoinj,N/A,N/A,N/A,98
bitcoinj/bitcoinj,N/A,N/A,N/A,97
bitcoinj/bitcoinj,N/A,N/A,N/A,86
bitcoinj/bitcoinj,106,0,106,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,N/A,0,N/A,100
bitcoinj/bitcoinj,0,25,25,0
bitcoinj/bitcoinj,3,1,4,75
brettwooldridge/HikariCP,820,198,1018,81
brettwooldridge/HikariCP,324,63,387,84
brettwooldridge/HikariCP,111,28,139,80
brettwooldridge/HikariCP,82,21,103,80
brettwooldridge/HikariCP,81,3,84,96
brettwooldridge/HikariCP,816,305,1121,73
brettwooldridge/HikariCP,828,192,1020,81
brettwooldridge/HikariCP,105,152,257,41
brettwooldridge/HikariCP,587,72,659,89
brettwooldridge/HikariCP,19,71,90,21
brettwooldridge/HikariCP,173,30,203,85
brettwooldridge/HikariCP,19,24,43,44
brettwooldridge/HikariCP,0,14,14,0
brettwooldridge/HikariCP,N/A,N/A,N/A,95
brettwooldridge/HikariCP,N/A,N/A,N/A,92
brettwooldridge/HikariCP,N/A,N/A,N/A,86
brettwooldridge/HikariCP,106,0,106,100
brettwooldridge/HikariCP,58,0,58,100
brettwooldridge/HikariCP,40,0,40,100
brettwooldridge/HikariCP,30,0,30,100
brettwooldridge/HikariCP,28,0,28,100
brettwooldridge/HikariCP,20,0,20,100
brettwooldridge/HikariCP,17,0,17,100
brettwooldridge/HikariCP,16,0,16,100
brettwooldridge/HikariCP,13,0,13,100
brettwooldridge/HikariCP,N/A,0,N/A,100
brettwooldridge/HikariCP,N/A,0,N/A,100
brettwooldridge/HikariCP,N/A,0,N/A,100
brettwooldridge/HikariCP,N/A,0,N/A,100
brettwooldridge/HikariCP,0,651,651,0
brettwooldridge/HikariCP,194,118,312,62
brettwooldridge/HikariCP,130,56,186,70
brettwooldridge/HikariCP,321,54,375,86
brettwooldridge/HikariCP,98,48,146,67
brettwooldridge/HikariCP,391,39,430,91
brettwooldridge/HikariCP,0,39,39,0
brettwooldridge/HikariCP,70,32,102,69
brettwooldridge/HikariCP,23,14,37,62
brettwooldridge/HikariCP,11,7,18,61
brettwooldridge/HikariCP,7,7,14,50
brettwooldridge/HikariCP,0,7,7,0
brettwooldridge/HikariCP,N/A,N/A,N/A,89
brettwooldridge/HikariCP,N/A,N/A,N/A,78
brettwooldridge/HikariCP,65,0,65,100
brettwooldridge/HikariCP,42,0,42,100
brettwooldridge/HikariCP,22,0,22,100
brettwooldridge/HikariCP,21,0,21,100
brettwooldridge/HikariCP,12,0,12,100
brettwooldridge/HikariCP,6,0,6,100
brianfrankcooper/YCSB,357,233,590,61
brianfrankcooper/YCSB,N/A,N/A,N/A,60
brianfrankcooper/YCSB,399,436,835,48
brianfrankcooper/YCSB,338,335,673,50
brianfrankcooper/YCSB,0,1403,1403,0
brianfrankcooper/YCSB,0,843,843,0
brianfrankcooper/YCSB,0,697,697,0
brianfrankcooper/YCSB,0,400,400,0
brianfrankcooper/YCSB,0,384,384,0
brianfrankcooper/YCSB,0,259,259,0
brianfrankcooper/YCSB,0,182,182,0
brianfrankcooper/YCSB,0,172,172,0
brianfrankcooper/YCSB,0,153,153,0
brianfrankcooper/YCSB,311,120,431,72
brianfrankcooper/YCSB,0,92,92,0
brianfrankcooper/YCSB,0,82,82,0
brianfrankcooper/YCSB,0,57,57,0
brianfrankcooper/YCSB,0,56,56,0
brianfrankcooper/YCSB,42,31,73,58
brianfrankcooper/YCSB,0,31,31,0
brianfrankcooper/YCSB,194,24,218,89
brianfrankcooper/YCSB,0,22,22,0
brianfrankcooper/YCSB,0,17,17,0
brianfrankcooper/YCSB,0,16,16,0
brianfrankcooper/YCSB,0,16,16,0
brianfrankcooper/YCSB,0,16,16,0
brianfrankcooper/YCSB,0,12,12,0
brianfrankcooper/YCSB,0,N/A,N/A,0
brianfrankcooper/YCSB,335,259,594,56
brianfrankcooper/YCSB,0,247,247,0
brianfrankcooper/YCSB,0,152,152,0
brianfrankcooper/YCSB,194,140,334,58
brianfrankcooper/YCSB,0,123,123,0
brianfrankcooper/YCSB,0,95,95,0
brianfrankcooper/YCSB,0,71,71,0
brianfrankcooper/YCSB,0,69,69,0
brianfrankcooper/YCSB,0,67,67,0
brianfrankcooper/YCSB,0,44,44,0
brianfrankcooper/YCSB,0,44,44,0
brianfrankcooper/YCSB,181,26,207,87
brianfrankcooper/YCSB,86,15,101,85
brianfrankcooper/YCSB,71,15,86,83
brianfrankcooper/YCSB,0,14,14,0
brianfrankcooper/YCSB,14,12,26,54
brianfrankcooper/YCSB,11,12,23,48
brianfrankcooper/YCSB,47,7,54,87
brianfrankcooper/YCSB,N/A,N/A,N/A,70
brianfrankcooper/YCSB,11,0,11,100
brianfrankcooper/YCSB,0,414,414,0
brianfrankcooper/YCSB,0,390,390,0
brianfrankcooper/YCSB,129,354,483,27
brianfrankcooper/YCSB,0,269,269,0
brianfrankcooper/YCSB,23,51,74,31
brianfrankcooper/YCSB,260,49,309,84
brianfrankcooper/YCSB,0,48,48,0
brianfrankcooper/YCSB,0,22,22,0
brianfrankcooper/YCSB,0,18,18,0
brianfrankcooper/YCSB,0,13,13,0
brianfrankcooper/YCSB,0,9,9,0
brianfrankcooper/YCSB,41,6,47,87
brianfrankcooper/YCSB,73,5,78,94
brianfrankcooper/YCSB,N/A,N/A,N/A,60
brianfrankcooper/YCSB,0,80,80,0
brianfrankcooper/YCSB,0,62,62,0
brianfrankcooper/YCSB,86,0,86,100
brianfrankcooper/YCSB,83,1152,1235,7
brianfrankcooper/YCSB,0,106,106,0
brianfrankcooper/YCSB,403,216,619,65
brianfrankcooper/YCSB,411,494,905,45
brianfrankcooper/YCSB,0,421,421,0
brianfrankcooper/YCSB,0,316,316,0
brianfrankcooper/YCSB,934,199,1133,82
brianfrankcooper/YCSB,103,25,128,80
brianfrankcooper/YCSB,N/A,N/A,N/A,90
brianfrankcooper/YCSB,15,0,15,100
brianfrankcooper/YCSB,0,701,701,0
brianfrankcooper/YCSB,0,695,695,0
brianfrankcooper/YCSB,0,43,43,0
brianfrankcooper/YCSB,214,35,249,86
brianfrankcooper/YCSB,0,N/A,N/A,0
brianfrankcooper/YCSB,342,220,562,61
brianfrankcooper/YCSB,35,263,298,12
brianfrankcooper/YCSB,250,885,1135,22
brianfrankcooper/YCSB,0,289,289,0
brianfrankcooper/YCSB,0,N/A,N/A,0
brianfrankcooper/YCSB,370,117,487,76
checkstyle/checkstyle,921,42,963,96
checkstyle/checkstyle,376,38,414,91
checkstyle/checkstyle,29,9,38,76
checkstyle/checkstyle,N/A,N/A,N/A,97
checkstyle/checkstyle,997,0,997,100
checkstyle/checkstyle,755,0,755,100
checkstyle/checkstyle,417,0,417,100
checkstyle/checkstyle,377,0,377,100
checkstyle/checkstyle,327,0,327,100
checkstyle/checkstyle,284,0,284,100
checkstyle/checkstyle,255,0,255,100
checkstyle/checkstyle,199,0,199,100
checkstyle/checkstyle,181,0,181,100
checkstyle/checkstyle,147,0,147,100
checkstyle/checkstyle,146,0,146,100
checkstyle/checkstyle,120,0,120,100
checkstyle/checkstyle,111,0,111,100
checkstyle/checkstyle,42,0,42,100
checkstyle/checkstyle,25,0,25,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,17,0,17,100
checkstyle/checkstyle,14,0,14,100
checkstyle/checkstyle,9,0,9,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,758,0,758,100
checkstyle/checkstyle,97,0,97,100
checkstyle/checkstyle,22,0,22,100
checkstyle/checkstyle,19,0,19,100
checkstyle/checkstyle,10,0,10,100
checkstyle/checkstyle,383,5,388,99
checkstyle/checkstyle,323,5,328,98
checkstyle/checkstyle,59,5,64,92
checkstyle/checkstyle,414,0,414,100
checkstyle/checkstyle,396,0,396,100
checkstyle/checkstyle,393,0,393,100
checkstyle/checkstyle,140,0,140,100
checkstyle/checkstyle,139,0,139,100
checkstyle/checkstyle,131,0,131,100
checkstyle/checkstyle,124,0,124,100
checkstyle/checkstyle,102,0,102,100
checkstyle/checkstyle,85,0,85,100
checkstyle/checkstyle,84,0,84,100
checkstyle/checkstyle,82,0,82,100
checkstyle/checkstyle,74,0,74,100
checkstyle/checkstyle,71,0,71,100
checkstyle/checkstyle,56,0,56,100
checkstyle/checkstyle,46,0,46,100
checkstyle/checkstyle,31,0,31,100
checkstyle/checkstyle,24,0,24,100
checkstyle/checkstyle,9,0,9,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,0,226,226,0
checkstyle/checkstyle,0,78,78,0
checkstyle/checkstyle,471,74,545,86
checkstyle/checkstyle,0,60,60,0
checkstyle/checkstyle,0,39,39,0
checkstyle/checkstyle,0,37,37,0
checkstyle/checkstyle,238,16,254,94
checkstyle/checkstyle,124,6,130,95
checkstyle/checkstyle,N/A,N/A,N/A,99
checkstyle/checkstyle,N/A,N/A,N/A,97
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,414,0,414,100
checkstyle/checkstyle,393,0,393,100
checkstyle/checkstyle,265,0,265,100
checkstyle/checkstyle,213,0,213,100
checkstyle/checkstyle,197,0,197,100
checkstyle/checkstyle,185,0,185,100
checkstyle/checkstyle,126,0,126,100
checkstyle/checkstyle,113,0,113,100
checkstyle/checkstyle,70,0,70,100
checkstyle/checkstyle,69,0,69,100
checkstyle/checkstyle,68,0,68,100
checkstyle/checkstyle,58,0,58,100
checkstyle/checkstyle,58,0,58,100
checkstyle/checkstyle,37,0,37,100
checkstyle/checkstyle,33,0,33,100
checkstyle/checkstyle,30,0,30,100
checkstyle/checkstyle,29,0,29,100
checkstyle/checkstyle,28,0,28,100
checkstyle/checkstyle,16,0,16,100
checkstyle/checkstyle,7,0,7,100
checkstyle/checkstyle,29,4,33,88
checkstyle/checkstyle,366,0,366,100
checkstyle/checkstyle,348,0,348,100
checkstyle/checkstyle,242,0,242,100
checkstyle/checkstyle,235,0,235,100
checkstyle/checkstyle,130,0,130,100
checkstyle/checkstyle,58,0,58,100
checkstyle/checkstyle,48,0,48,100
checkstyle/checkstyle,48,0,48,100
checkstyle/checkstyle,35,0,35,100
checkstyle/checkstyle,553,0,553,100
checkstyle/checkstyle,487,0,487,100
checkstyle/checkstyle,421,0,421,100
checkstyle/checkstyle,328,0,328,100
checkstyle/checkstyle,198,0,198,100
checkstyle/checkstyle,49,0,49,100
checkstyle/checkstyle,48,0,48,100
checkstyle/checkstyle,48,0,48,100
checkstyle/checkstyle,38,0,38,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,0,64,64,0
checkstyle/checkstyle,0,57,57,0
checkstyle/checkstyle,0,54,54,0
checkstyle/checkstyle,N/A,N/A,N/A,84
checkstyle/checkstyle,1199,0,1199,100
checkstyle/checkstyle,954,0,954,100
checkstyle/checkstyle,773,0,773,100
checkstyle/checkstyle,642,0,642,100
checkstyle/checkstyle,529,0,529,100
checkstyle/checkstyle,506,0,506,100
checkstyle/checkstyle,488,0,488,100
checkstyle/checkstyle,441,0,441,100
checkstyle/checkstyle,431,0,431,100
checkstyle/checkstyle,398,0,398,100
checkstyle/checkstyle,396,0,396,100
checkstyle/checkstyle,388,0,388,100
checkstyle/checkstyle,324,0,324,100
checkstyle/checkstyle,295,0,295,100
checkstyle/checkstyle,232,0,232,100
checkstyle/checkstyle,229,0,229,100
checkstyle/checkstyle,215,0,215,100
checkstyle/checkstyle,211,0,211,100
checkstyle/checkstyle,206,0,206,100
checkstyle/checkstyle,199,0,199,100
checkstyle/checkstyle,195,0,195,100
checkstyle/checkstyle,192,0,192,100
checkstyle/checkstyle,180,0,180,100
checkstyle/checkstyle,135,0,135,100
checkstyle/checkstyle,114,0,114,100
checkstyle/checkstyle,112,0,112,100
checkstyle/checkstyle,111,0,111,100
checkstyle/checkstyle,106,0,106,100
checkstyle/checkstyle,90,0,90,100
checkstyle/checkstyle,87,0,87,100
checkstyle/checkstyle,84,0,84,100
checkstyle/checkstyle,70,0,70,100
checkstyle/checkstyle,64,0,64,100
checkstyle/checkstyle,64,0,64,100
checkstyle/checkstyle,57,0,57,100
checkstyle/checkstyle,57,0,57,100
checkstyle/checkstyle,51,0,51,100
checkstyle/checkstyle,50,0,50,100
checkstyle/checkstyle,49,0,49,100
checkstyle/checkstyle,49,0,49,100
checkstyle/checkstyle,49,0,49,100
checkstyle/checkstyle,45,0,45,100
checkstyle/checkstyle,44,0,44,100
checkstyle/checkstyle,42,0,42,100
checkstyle/checkstyle,38,0,38,100
checkstyle/checkstyle,37,0,37,100
checkstyle/checkstyle,30,0,30,100
checkstyle/checkstyle,26,0,26,100
checkstyle/checkstyle,19,0,19,100
checkstyle/checkstyle,15,0,15,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,839,0,839,100
checkstyle/checkstyle,306,0,306,100
checkstyle/checkstyle,178,0,178,100
checkstyle/checkstyle,169,0,169,100
checkstyle/checkstyle,155,0,155,100
checkstyle/checkstyle,117,0,117,100
checkstyle/checkstyle,108,0,108,100
checkstyle/checkstyle,100,0,100,100
checkstyle/checkstyle,67,0,67,100
checkstyle/checkstyle,60,0,60,100
checkstyle/checkstyle,42,0,42,100
checkstyle/checkstyle,45,64,109,41
checkstyle/checkstyle,143,52,195,73
checkstyle/checkstyle,239,0,239,100
checkstyle/checkstyle,721,0,721,100
checkstyle/checkstyle,581,0,581,100
checkstyle/checkstyle,415,0,415,100
checkstyle/checkstyle,252,0,252,100
checkstyle/checkstyle,208,0,208,100
checkstyle/checkstyle,187,0,187,100
checkstyle/checkstyle,152,0,152,100
checkstyle/checkstyle,145,0,145,100
checkstyle/checkstyle,139,0,139,100
checkstyle/checkstyle,120,0,120,100
checkstyle/checkstyle,99,0,99,100
checkstyle/checkstyle,68,0,68,100
checkstyle/checkstyle,48,0,48,100
checkstyle/checkstyle,27,0,27,100
checkstyle/checkstyle,12,0,12,100
checkstyle/checkstyle,1231,0,1231,100
checkstyle/checkstyle,580,0,580,100
checkstyle/checkstyle,376,0,376,100
checkstyle/checkstyle,349,0,349,100
checkstyle/checkstyle,283,0,283,100
checkstyle/checkstyle,277,0,277,100
checkstyle/checkstyle,165,0,165,100
checkstyle/checkstyle,154,0,154,100
checkstyle/checkstyle,148,0,148,100
checkstyle/checkstyle,138,0,138,100
checkstyle/checkstyle,136,0,136,100
checkstyle/checkstyle,125,0,125,100
checkstyle/checkstyle,114,0,114,100
checkstyle/checkstyle,112,0,112,100
checkstyle/checkstyle,95,0,95,100
checkstyle/checkstyle,93,0,93,100
checkstyle/checkstyle,84,0,84,100
checkstyle/checkstyle,72,0,72,100
checkstyle/checkstyle,66,0,66,100
checkstyle/checkstyle,65,0,65,100
checkstyle/checkstyle,50,0,50,100
checkstyle/checkstyle,50,0,50,100
checkstyle/checkstyle,49,0,49,100
checkstyle/checkstyle,39,0,39,100
checkstyle/checkstyle,39,0,39,100
checkstyle/checkstyle,38,0,38,100
checkstyle/checkstyle,37,0,37,100
checkstyle/checkstyle,36,0,36,100
checkstyle/checkstyle,28,0,28,100
checkstyle/checkstyle,20,0,20,100
checkstyle/checkstyle,18,0,18,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,1266,0,1266,100
checkstyle/checkstyle,884,0,884,100
checkstyle/checkstyle,489,0,489,100
checkstyle/checkstyle,443,0,443,100
checkstyle/checkstyle,360,0,360,100
checkstyle/checkstyle,274,0,274,100
checkstyle/checkstyle,258,0,258,100
checkstyle/checkstyle,236,0,236,100
checkstyle/checkstyle,200,0,200,100
checkstyle/checkstyle,184,0,184,100
checkstyle/checkstyle,146,0,146,100
checkstyle/checkstyle,138,0,138,100
checkstyle/checkstyle,125,0,125,100
checkstyle/checkstyle,114,0,114,100
checkstyle/checkstyle,91,0,91,100
checkstyle/checkstyle,76,0,76,100
checkstyle/checkstyle,74,0,74,100
checkstyle/checkstyle,59,0,59,100
checkstyle/checkstyle,50,0,50,100
checkstyle/checkstyle,38,0,38,100
checkstyle/checkstyle,34,0,34,100
checkstyle/checkstyle,31,0,31,100
checkstyle/checkstyle,31,0,31,100
checkstyle/checkstyle,29,0,29,100
checkstyle/checkstyle,28,0,28,100
checkstyle/checkstyle,28,0,28,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,23,0,23,100
checkstyle/checkstyle,22,0,22,100
checkstyle/checkstyle,22,0,22,100
checkstyle/checkstyle,22,0,22,100
checkstyle/checkstyle,21,0,21,100
checkstyle/checkstyle,21,0,21,100
checkstyle/checkstyle,19,0,19,100
checkstyle/checkstyle,15,0,15,100
checkstyle/checkstyle,N/A,0,N/A,100
checkstyle/checkstyle,0,126,126,0
checkstyle/checkstyle,603,0,603,100
checkstyle/checkstyle,355,0,355,100
checkstyle/checkstyle,261,0,261,100
checkstyle/checkstyle,256,0,256,100
checkstyle/checkstyle,242,0,242,100
checkstyle/checkstyle,147,0,147,100
checkstyle/checkstyle,76,0,76,100
checkstyle/checkstyle,60,0,60,100
checkstyle/checkstyle,58,0,58,100
checkstyle/checkstyle,13,0,13,100
checkstyle/checkstyle,515,0,515,100
checkstyle/checkstyle,251,0,251,100
checkstyle/checkstyle,0,31,31,0
checkstyle/checkstyle,375,0,375,100
checkstyle/checkstyle,125,0,125,100
checkstyle/checkstyle,82,0,82,100
checkstyle/checkstyle,82,0,82,100
checkstyle/checkstyle,76,0,76,100
checkstyle/checkstyle,70,0,70,100
checkstyle/checkstyle,66,0,66,100
checkstyle/checkstyle,66,0,66,100
checkstyle/checkstyle,49,0,49,100
checkstyle/checkstyle,44,0,44,100
checkstyle/checkstyle,41,0,41,100
checkstyle/checkstyle,37,0,37,100
checkstyle/checkstyle,29,0,29,100
checkstyle/checkstyle,29,0,29,100
checkstyle/checkstyle,29,0,29,100
checkstyle/checkstyle,28,0,28,100
checkstyle/checkstyle,26,0,26,100
checkstyle/checkstyle,282,0,282,100
checkstyle/checkstyle,184,0,184,100
checkstyle/checkstyle,174,0,174,100
checkstyle/checkstyle,162,0,162,100
checkstyle/checkstyle,87,0,87,100
checkstyle/checkstyle,84,0,84,100
checkstyle/checkstyle,65,0,65,100
checkstyle/checkstyle,63,0,63,100
checkstyle/checkstyle,59,0,59,100
checkstyle/checkstyle,14,0,14,100
checkstyle/checkstyle,10,0,10,100
checkstyle/checkstyle,208,0,208,100
checkstyle/checkstyle,202,0,202,100
checkstyle/checkstyle,111,0,111,100
checkstyle/checkstyle,89,0,89,100
checkstyle/checkstyle,86,0,86,100
checkstyle/checkstyle,85,0,85,100
checkstyle/checkstyle,66,0,66,100
checkstyle/checkstyle,61,0,61,100
checkstyle/checkstyle,34,0,34,100
checkstyle/checkstyle,22,0,22,100
checkstyle/checkstyle,947,0,947,100
checkstyle/checkstyle,523,0,523,100
checkstyle/checkstyle,425,0,425,100
checkstyle/checkstyle,401,0,401,100
checkstyle/checkstyle,350,0,350,100
checkstyle/checkstyle,293,0,293,100
checkstyle/checkstyle,168,0,168,100
checkstyle/checkstyle,153,0,153,100
checkstyle/checkstyle,149,0,149,100
checkstyle/checkstyle,142,0,142,100
checkstyle/checkstyle,142,0,142,100
checkstyle/checkstyle,113,0,113,100
checkstyle/checkstyle,111,0,111,100
checkstyle/checkstyle,109,0,109,100
checkstyle/checkstyle,66,0,66,100
checkstyle/checkstyle,52,0,52,100
checkstyle/checkstyle,51,0,51,100
checkstyle/checkstyle,38,0,38,100
checkstyle/checkstyle,38,0,38,100
checkstyle/checkstyle,182,0,182,100
checkstyle/checkstyle,37,95,132,28
checkstyle/checkstyle,126,63,189,67
checkstyle/checkstyle,287,0,287,100
checkstyle/checkstyle,286,0,286,100
checkstyle/checkstyle,257,0,257,100
checkstyle/checkstyle,207,0,207,100
checkstyle/checkstyle,204,0,204,100
checkstyle/checkstyle,119,0,119,100
checkstyle/checkstyle,74,0,74,100
checkstyle/checkstyle,48,0,48,100
checkstyle/checkstyle,38,0,38,100
checkstyle/checkstyle,10,0,10,100
checkstyle/checkstyle,19044,1329,20373,93
checkstyle/checkstyle,10205,585,10790,95
checkstyle/checkstyle,6433,13287,19720,33
checkstyle/checkstyle,2386,865,3251,73
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,404,404,0
checkstyle/checkstyle,0,398,398,0
checkstyle/checkstyle,N/A,N/A,N/A,2
checkstyle/checkstyle,N/A,N/A,N/A,2
checkstyle/checkstyle,N/A,N/A,N/A,2
checkstyle/checkstyle,N/A,N/A,N/A,2
checkstyle/checkstyle,0,303,303,0
checkstyle/checkstyle,N/A,N/A,N/A,4
checkstyle/checkstyle,N/A,N/A,N/A,3
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,N/A,N/A,N/A,5
checkstyle/checkstyle,N/A,N/A,N/A,6
checkstyle/checkstyle,N/A,N/A,N/A,6
checkstyle/checkstyle,N/A,N/A,N/A,6
checkstyle/checkstyle,N/A,N/A,N/A,7
checkstyle/checkstyle,N/A,N/A,N/A,5
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,N/A,N/A,N/A,5
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,N/A,N/A,N/A,8
checkstyle/checkstyle,N/A,N/A,N/A,8
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,0,N/A,N/A,0
checkstyle/checkstyle,N/A,N/A,N/A,8
checkstyle/checkstyle,N/A,N/A,N/A,8
checkstyle/checkstyle,N/A,N/A,N/A,8
checkstyle/checkstyle,N/A,N/A,N/A,8
checkstyle/checkstyle,N/A,N/A,N/A,8
checkstyle/checkstyle,N/A,N/A,N/A,9
checkstyle/checkstyle,N/A,N/A,N/A,9
checkstyle/checkstyle,N/A,N/A,N/A,9
checkstyle/checkstyle,N/A,N/A,N/A,9
checkstyle/checkstyle,N/A,N/A,N/A,9
checkstyle/checkstyle,N/A,N/A,N/A,10
checkstyle/checkstyle,N/A,N/A,N/A,9
checkstyle/checkstyle,N/A,N/A,N/A,13
checkstyle/checkstyle,0,301,301,0
checkstyle/checkstyle,0,240,240,0
checkstyle/checkstyle,0,236,236,0
checkstyle/checkstyle,0,234,234,0
checkstyle/checkstyle,0,146,146,0
checkstyle/checkstyle,0,96,96,0
checkstyle/checkstyle,0,89,89,0
checkstyle/checkstyle,0,84,84,0
checkstyle/checkstyle,0,78,78,0
checkstyle/checkstyle,0,69,69,0
checkstyle/checkstyle,0,66,66,0
checkstyle/checkstyle,0,57,57,0
checkstyle/checkstyle,0,37,37,0
checkstyle/checkstyle,0,37,37,0
checkstyle/checkstyle,0,34,34,0
checkstyle/checkstyle,0,26,26,0
checkstyle/checkstyle,0,22,22,0
checkstyle/checkstyle,0,14,14,0
checkstyle/checkstyle,0,14,14,0
checkstyle/checkstyle,0,14,14,0
checkstyle/checkstyle,0,10,10,0
checkstyle/checkstyle,0,8,8,0
checkstyle/checkstyle,377,14,391,96
checkstyle/checkstyle,580,0,580,100
checkstyle/checkstyle,547,0,547,100
checkstyle/checkstyle,339,0,339,100
checkstyle/checkstyle,303,0,303,100
checkstyle/checkstyle,210,0,210,100
checkstyle/checkstyle,123,0,123,100
checkstyle/checkstyle,48,0,48,100
cloudera/oryx,0,562,562,0
cloudera/oryx,330,209,539,61
cloudera/oryx,0,39,39,0
cloudera/oryx,0,250,250,0
cloudera/oryx,19,31,50,38
cloudera/oryx,0,293,293,0
cloudera/oryx,0,37,37,0
cloudera/oryx,261,22,283,92
cloudera/oryx,111,5,116,96
cloudera/oryx,13,0,13,100
cloudera/oryx,232,270,502,46
cloudera/oryx,407,156,563,72
cloudera/oryx,143,5,148,97
